source,provider,raw_sms,transaction_type,amount_rwf,counterpart,description,category,timestamp,is_synthetic
synthetic_mtn_momo,MTN MoMo,Payment of RWF 10000 to Liquid Telecom internet completed successfully. Ref MM101551. Balance: RWF 135000.,SENT,10000,Liquid Telecom internet,Paid 10000 to Liquid Telecom internet,Utilities,2026-06-23,True
synthetic_mtn_momo,MTN MoMo,You have paid 3000 RWF to medical insurance. Transaction ID MM101583. Fee 50 RWF. Your new balance is 189000 RWF.,SENT,3000,medical insurance,Paid 3000 to medical insurance,Health,2026-06-16,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 500 RWF to online course fee on 2026-04-03. Tx MM101163. Balance 35500 RWF.,SENT,500,online course fee,Paid 500 to online course fee,Education,2026-04-03,True
synthetic_mtn_momo,MTN MoMo,You have paid 2000 RWF to MTN momo airtime. Transaction ID MM100963. Fee 200 RWF. Your new balance is 121500 RWF.,SENT,2000,MTN momo airtime,Paid 2000 to MTN momo airtime,Communication,2026-03-02,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 10000 from allowance. Ref MM200306. Balance 167000 RWF.,RECEIVED,10000,allowance,Received 10000 from allowance,Income Received,2026-03-18,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 200000 received from family support. Tx MM200170. Balance RWF 75000.,RECEIVED,200000,family support,Received 200000 from family support,Peer Transfer Received,2026-04-14,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 30000 to Remera taxi park completed successfully. Ref MM100398. Balance: RWF 124000.,SENT,30000,Remera taxi park,Paid 30000 to Remera taxi park,Transport,2026-06-16,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 15000 RWF to Ndoli supermarket on 2026-06-24. Tx MM100584. Balance 183000 RWF.,SENT,15000,Ndoli supermarket,Paid 15000 to Ndoli supermarket,Groceries,2026-06-24,True
synthetic_mtn_momo,MTN MoMo,You have sent 12000 RWF to internet bundle. TxId MM100948. Your new balance is 110500 RWF.,SENT,12000,internet bundle,Paid 12000 to internet bundle,Communication,2026-04-01,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 700 paid to Mama Chou vegetables. Transaction MM100704. Remaining balance RWF 8000.,SENT,700,Mama Chou vegetables,Paid 700 to Mama Chou vegetables,Groceries,2026-02-20,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 5000 RWF to Yego Moto on 2026-01-24. Tx MM100431. Balance 110500 RWF.,SENT,5000,Yego Moto,Paid 5000 to Yego Moto,Transport,2026-01-24,True
synthetic_mtn_momo,MTN MoMo,You have paid 12000 RWF to Move Kigali. Transaction ID MM100292. Fee 50 RWF. Your new balance is 85000 RWF.,SENT,12000,Move Kigali,Paid 12000 to Move Kigali,Transport,2026-02-04,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 30000 to Meze Fresh completed successfully. Ref MM100145. Balance: RWF 165000.,SENT,30000,Meze Fresh,Paid 30000 to Meze Fresh,Food & Dining,2026-01-07,True
synthetic_mtn_momo,MTN MoMo,You have sent 50000 RWF to Netflix payment. TxId MM101913. Your new balance is 41500 RWF.,SENT,50000,Netflix payment,Paid 50000 to Netflix payment,Entertainment,2026-06-16,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 50000 RWF to saving wallet on 2026-01-19. Tx MM102020. Balance 26000 RWF.,SENT,50000,saving wallet,Paid 50000 to saving wallet,Savings & Investments,2026-01-19,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 10000 to printing shop completed successfully. Ref MM101165. Balance: RWF 136000.,SENT,10000,printing shop,Paid 10000 to printing shop,Education,2026-01-28,True
synthetic_mtn_momo,MTN MoMo,You have sent 3000 RWF to Kigali Serena restaurant. TxId MM100002. Your new balance is 134000 RWF.,SENT,3000,Kigali Serena restaurant,Paid 3000 to Kigali Serena restaurant,Food & Dining,2026-01-18,True
synthetic_mtn_momo,MTN MoMo,You have paid 3500 RWF to Move Kigali. Transaction ID MM100576. Fee 0 RWF. Your new balance is 206000 RWF.,SENT,3500,Move Kigali,Paid 3500 to Move Kigali,Transport,2026-06-01,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 3000 to Uwera Marie completed successfully. Ref MM102218. Balance: RWF 230000.,SENT,3000,Uwera Marie,Paid 3000 to Uwera Marie,Personal Transfer,2026-05-12,True
synthetic_mtn_momo,MTN MoMo,You have sent 10000 RWF to Remera taxi park. TxId MM100339. Your new balance is 178000 RWF.,SENT,10000,Remera taxi park,Paid 10000 to Remera taxi park,Transport,2026-05-16,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 15000 received from freelance client. Tx MM200242. Balance RWF 39000.,RECEIVED,15000,freelance client,Received 15000 from freelance client,Income Received,2026-03-24,True
synthetic_mtn_momo,MTN MoMo,You have paid 1000 RWF to friend transfer. Transaction ID MM102236. Fee 100 RWF. Your new balance is 55000 RWF.,SENT,1000,friend transfer,Paid 1000 to friend transfer,Personal Transfer,2026-01-15,True
synthetic_mtn_momo,MTN MoMo,You have sent 3500 RWF to MTN data bundle. TxId MM100925. Your new balance is 62500 RWF.,SENT,3500,MTN data bundle,Paid 3500 to MTN data bundle,Communication,2026-03-13,True
synthetic_mtn_momo,MTN MoMo,You have sent 1500 RWF to Inzozi Nziza. TxId MM100265. Your new balance is 14500 RWF.,SENT,1500,Inzozi Nziza,Paid 1500 to Inzozi Nziza,Food & Dining,2026-04-23,True
synthetic_mtn_momo,MTN MoMo,You have sent 2000 RWF to moto Remera Gikondo. TxId MM100376. Your new balance is 142500 RWF.,SENT,2000,moto Remera Gikondo,Paid 2000 to moto Remera Gikondo,Transport,2026-05-05,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 15000 paid to pharmacy Kigali. Transaction MM101721. Remaining balance RWF 140500.,SENT,15000,pharmacy Kigali,Paid 15000 to pharmacy Kigali,Health,2026-05-06,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 500 paid to Question Coffee. Transaction MM100271. Remaining balance RWF 162000.,SENT,500,Question Coffee,Paid 500 to Question Coffee,Food & Dining,2026-02-19,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 1500 to grocery shop completed successfully. Ref MM100696. Balance: RWF 186500.,SENT,1500,grocery shop,Paid 1500 to grocery shop,Groceries,2026-05-18,True
synthetic_mtn_momo,MTN MoMo,You have received 30000 RWF from part-time work. Transaction ID MM200374. Your new balance is 376000 RWF.,RECEIVED,30000,part-time work,Received 30000 from part-time work,Income Received,2026-03-19,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 50000 to Canaberra Restaurant completed successfully. Ref MM100244. Balance: RWF 138500.,SENT,50000,Canaberra Restaurant,Paid 50000 to Canaberra Restaurant,Food & Dining,2026-02-12,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 500 to sent to mother completed successfully. Ref MM102210. Balance: RWF 117000.,SENT,500,sent to mother,Paid 500 to sent to mother,Personal Transfer,2026-06-02,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 3000 to moto Remera Gikondo completed successfully. Ref MM100476. Balance: RWF 81000.,SENT,3000,moto Remera Gikondo,Paid 3000 to moto Remera Gikondo,Transport,2026-04-09,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 2000 paid to REG electricity token. Transaction MM101564. Remaining balance RWF 212000.,SENT,2000,REG electricity token,Paid 2000 to REG electricity token,Utilities,2026-03-28,True
synthetic_mtn_momo,MTN MoMo,You have sent 8000 RWF to hospital bill. TxId MM101590. Your new balance is 202000 RWF.,SENT,8000,hospital bill,Paid 8000 to hospital bill,Health,2026-06-26,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 100000 from business customer. Ref MM200303. Balance 30000 RWF.,RECEIVED,100000,business customer,Received 100000 from business customer,Income Received,2026-01-05,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 500 to REG electricity token completed successfully. Ref MM101547. Balance: RWF 225500.,SENT,500,REG electricity token,Paid 500 to REG electricity token,Utilities,2026-06-24,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 80000 from business customer. Ref MM200192. Balance 327000 RWF.,RECEIVED,80000,business customer,Received 80000 from business customer,Income Received,2026-04-01,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 20000 from parent remittance. Ref MM200357. Balance 219000 RWF.,RECEIVED,20000,parent remittance,Received 20000 from parent remittance,Income Received,2026-03-07,True
synthetic_mtn_momo,MTN MoMo,You have sent 12000 RWF to concert ticket. TxId MM101777. Your new balance is 20500 RWF.,SENT,12000,concert ticket,Paid 12000 to concert ticket,Entertainment,2026-04-16,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 1500 paid to medical insurance. Transaction MM101726. Remaining balance RWF 28000.,SENT,1500,medical insurance,Paid 1500 to medical insurance,Health,2026-02-06,True
synthetic_mtn_momo,MTN MoMo,You have paid 50000 RWF to Inzozi Nziza. Transaction ID MM100250. Fee 100 RWF. Your new balance is 28500 RWF.,SENT,50000,Inzozi Nziza,Paid 50000 to Inzozi Nziza,Food & Dining,2026-05-12,True
synthetic_mtn_momo,MTN MoMo,You have paid 3000 RWF to Kigali Taxi. Transaction ID MM100413. Fee 0 RWF. Your new balance is 81500 RWF.,SENT,3000,Kigali Taxi,Paid 3000 to Kigali Taxi,Transport,2026-06-28,True
synthetic_mtn_momo,MTN MoMo,You have paid 1200 RWF to Kigali Taxi. Transaction ID MM100545. Fee 0 RWF. Your new balance is 123000 RWF.,SENT,1200,Kigali Taxi,Paid 1200 to Kigali Taxi,Transport,2026-02-04,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 12000 to printing shop completed successfully. Ref MM101193. Balance: RWF 77500.,SENT,12000,printing shop,Paid 12000 to printing shop,Education,2026-05-24,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 30000 to grocery shop completed successfully. Ref MM100738. Balance: RWF 120000.,SENT,30000,grocery shop,Paid 30000 to grocery shop,Groceries,2026-05-22,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 15000 RWF to airport taxi on 2026-04-21. Tx MM100310. Balance 163000 RWF.,SENT,15000,airport taxi,Paid 15000 to airport taxi,Transport,2026-04-21,True
synthetic_mtn_momo,MTN MoMo,You have paid 50000 RWF to SMS bundle. Transaction ID MM100893. Fee 200 RWF. Your new balance is 147000 RWF.,SENT,50000,SMS bundle,Paid 50000 to SMS bundle,Communication,2026-05-05,True
synthetic_mtn_momo,MTN MoMo,You have paid 1500 RWF to library fee. Transaction ID MM101131. Fee 20 RWF. Your new balance is 228500 RWF.,SENT,1500,library fee,Paid 1500 to library fee,Education,2026-05-21,True
synthetic_mtn_momo,MTN MoMo,You have paid 2500 RWF to house maintenance. Transaction ID MM101449. Fee 20 RWF. Your new balance is 107000 RWF.,SENT,2500,house maintenance,Paid 2500 to house maintenance,Utilities,2026-01-12,True
synthetic_mtn_momo,MTN MoMo,You have received 10000 RWF from allowance. Transaction ID MM200311. Your new balance is 200000 RWF.,RECEIVED,10000,allowance,Received 10000 from allowance,Income Received,2026-02-13,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 3500 paid to Kigali Serena restaurant. Transaction MM100015. Remaining balance RWF 196000.,SENT,3500,Kigali Serena restaurant,Paid 3500 to Kigali Serena restaurant,Food & Dining,2026-04-19,True
synthetic_mtn_momo,MTN MoMo,You have received 30000 RWF from monthly salary. Transaction ID MM200064. Your new balance is 26000 RWF.,RECEIVED,30000,monthly salary,Received 30000 from monthly salary,Income Received,2026-02-27,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 1200 paid to Frulep. Transaction MM100721. Remaining balance RWF 57500.,SENT,1200,Frulep,Paid 1200 to Frulep,Groceries,2026-06-24,True
synthetic_mtn_momo,MTN MoMo,You have paid 500 RWF to internet subscription. Transaction ID MM101420. Fee 100 RWF. Your new balance is 245000 RWF.,SENT,500,internet subscription,Paid 500 to internet subscription,Utilities,2026-06-22,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 50000 received from allowance. Tx MM200043. Balance RWF 193000.,RECEIVED,50000,allowance,Received 50000 from allowance,Income Received,2026-01-14,True
synthetic_mtn_momo,MTN MoMo,You have paid 10000 RWF to MTN 4G pack. Transaction ID MM100981. Fee 20 RWF. Your new balance is 21500 RWF.,SENT,10000,MTN 4G pack,Paid 10000 to MTN 4G pack,Communication,2026-03-27,True
synthetic_mtn_momo,MTN MoMo,You have sent 15000 RWF to Legacy Clinic. TxId MM101730. Your new balance is 139500 RWF.,SENT,15000,Legacy Clinic,Paid 15000 to Legacy Clinic,Health,2026-06-26,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 5000 RWF to loan repayment to Eric on 2026-04-14. Tx MM102444. Balance 41500 RWF.,SENT,5000,loan repayment to Eric,Paid 5000 to loan repayment to Eric,Personal Transfer,2026-04-14,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 1000 to Jean Claude completed successfully. Ref MM102339. Balance: RWF 192000.,SENT,1000,Jean Claude,Paid 1000 to Jean Claude,Personal Transfer,2026-05-28,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1500 RWF to Kigali Taxi on 2026-04-24. Tx MM100363. Balance 127000 RWF.,SENT,1500,Kigali Taxi,Paid 1500 to Kigali Taxi,Transport,2026-04-24,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 5000 received from part-time work. Tx MM200167. Balance RWF 54000.,RECEIVED,5000,part-time work,Received 5000 from part-time work,Income Received,2026-02-26,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 20000 to Chez Lando completed successfully. Ref MM100182. Balance: RWF 99000.,SENT,20000,Chez Lando,Paid 20000 to Chez Lando,Food & Dining,2026-05-13,True
synthetic_mtn_momo,MTN MoMo,You have paid 5000 RWF to mobile data purchase. Transaction ID MM100985. Fee 200 RWF. Your new balance is 60000 RWF.,SENT,5000,mobile data purchase,Paid 5000 to mobile data purchase,Communication,2026-03-06,True
synthetic_mtn_momo,MTN MoMo,You have paid 20000 RWF to family support. Transaction ID MM102274. Fee 20 RWF. Your new balance is 120500 RWF.,SENT,20000,family support,Paid 20000 to family support,Personal Transfer,2026-06-11,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 3000 paid to library fee. Transaction MM101194. Remaining balance RWF 146500.,SENT,3000,library fee,Paid 3000 to library fee,Education,2026-03-28,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 3000 to King Faisal pharmacy completed successfully. Ref MM101717. Balance: RWF 114000.,SENT,3000,King Faisal pharmacy,Paid 3000 to King Faisal pharmacy,Health,2026-02-12,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 10000 to family support completed successfully. Ref MM102351. Balance: RWF 214500.,SENT,10000,family support,Paid 10000 to family support,Personal Transfer,2026-03-08,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 8000 to MTN airtime topup completed successfully. Ref MM101121. Balance: RWF 193000.,SENT,8000,MTN airtime topup,Paid 8000 to MTN airtime topup,Communication,2026-05-22,True
synthetic_mtn_momo,MTN MoMo,You have sent 10000 RWF to Canaberra Restaurant. TxId MM100187. Your new balance is 176500 RWF.,SENT,10000,Canaberra Restaurant,Paid 10000 to Canaberra Restaurant,Food & Dining,2026-04-19,True
synthetic_mtn_momo,MTN MoMo,You have sent 50000 RWF to Frulep. TxId MM100619. Your new balance is 10000 RWF.,SENT,50000,Frulep,Paid 50000 to Frulep,Groceries,2026-04-05,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 20000 from part-time work. Ref MM200176. Balance 138000 RWF.,RECEIVED,20000,part-time work,Received 20000 from part-time work,Income Received,2026-02-20,True
synthetic_mtn_momo,MTN MoMo,You have sent 1200 RWF to student contribution. TxId MM101175. Your new balance is 111500 RWF.,SENT,1200,student contribution,Paid 1200 to student contribution,Education,2026-01-04,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 500 RWF to Kigali Jazz Festival on 2026-05-28. Tx MM101926. Balance 45500 RWF.,SENT,500,Kigali Jazz Festival,Paid 500 to Kigali Jazz Festival,Entertainment,2026-05-28,True
synthetic_mtn_momo,MTN MoMo,You have paid 1200 RWF to group savings April. Transaction ID MM102119. Fee 100 RWF. Your new balance is 92000 RWF.,SENT,1200,group savings April,Paid 1200 to group savings April,Savings & Investments,2026-05-27,True
synthetic_mtn_momo,MTN MoMo,You have paid 10000 RWF to Nyabugogo market. Transaction ID MM100614. Fee 100 RWF. Your new balance is 215500 RWF.,SENT,10000,Nyabugogo market,Paid 10000 to Nyabugogo market,Groceries,2026-05-13,True
synthetic_mtn_momo,MTN MoMo,You have sent 2500 RWF to house maintenance. TxId MM101466. Your new balance is 83000 RWF.,SENT,2500,house maintenance,Paid 2500 to house maintenance,Utilities,2026-04-19,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 10000 received from allowance. Tx MM200171. Balance RWF 91000.,RECEIVED,10000,allowance,Received 10000 from allowance,Income Received,2026-02-04,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1500 RWF to YO Bundles on 2026-01-01. Tx MM100994. Balance 45000 RWF.,SENT,1500,YO Bundles,Paid 1500 to YO Bundles,Communication,2026-01-01,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 1500 to MTN airtime topup completed successfully. Ref MM100934. Balance: RWF 52000.,SENT,1500,MTN airtime topup,Paid 1500 to MTN airtime topup,Communication,2026-05-20,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 12000 RWF to Yego Moto on 2026-06-07. Tx MM100371. Balance 70000 RWF.,SENT,12000,Yego Moto,Paid 12000 to Yego Moto,Transport,2026-06-07,True
synthetic_mtn_momo,MTN MoMo,You have paid 1500 RWF to movie night. Transaction ID MM101776. Fee 20 RWF. Your new balance is 168500 RWF.,SENT,1500,movie night,Paid 1500 to movie night,Entertainment,2026-03-19,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 150000 received from friend refund. Tx MM200291. Balance RWF 253000.,RECEIVED,150000,friend refund,Received 150000 from friend refund,Peer Transfer Received,2026-01-10,True
synthetic_mtn_momo,MTN MoMo,You have paid 15000 RWF to Mama Chou vegetables. Transaction ID MM100593. Fee 200 RWF. Your new balance is 198500 RWF.,SENT,15000,Mama Chou vegetables,Paid 15000 to Mama Chou vegetables,Groceries,2026-02-18,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 500 RWF to Mama Chou vegetables on 2026-01-25. Tx MM100726. Balance 169000 RWF.,SENT,500,Mama Chou vegetables,Paid 500 to Mama Chou vegetables,Groceries,2026-01-25,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 1500 to Modern Market Kigali completed successfully. Ref MM100826. Balance: RWF 227000.,SENT,1500,Modern Market Kigali,Paid 1500 to Modern Market Kigali,Groceries,2026-06-26,True
synthetic_mtn_momo,MTN MoMo,You have paid 20000 RWF to Ndoli supermarket. Transaction ID MM100687. Fee 20 RWF. Your new balance is 216000 RWF.,SENT,20000,Ndoli supermarket,Paid 20000 to Ndoli supermarket,Groceries,2026-06-11,True
synthetic_mtn_momo,MTN MoMo,You have paid 15000 RWF to investment deposit. Transaction ID MM102134. Fee 50 RWF. Your new balance is 126500 RWF.,SENT,15000,investment deposit,Paid 15000 to investment deposit,Savings & Investments,2026-03-21,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 700 RWF to Meze Fresh on 2026-06-11. Tx MM100136. Balance 232500 RWF.,SENT,700,Meze Fresh,Paid 700 to Meze Fresh,Food & Dining,2026-06-11,True
synthetic_mtn_momo,MTN MoMo,You have paid 3500 RWF to Nyabugogo market. Transaction ID MM100628. Fee 100 RWF. Your new balance is 237000 RWF.,SENT,3500,Nyabugogo market,Paid 3500 to Nyabugogo market,Groceries,2026-04-13,True
synthetic_mtn_momo,MTN MoMo,You have paid 12000 RWF to Remera taxi park. Transaction ID MM100334. Fee 20 RWF. Your new balance is 42500 RWF.,SENT,12000,Remera taxi park,Paid 12000 to Remera taxi park,Transport,2026-01-19,True
synthetic_mtn_momo,MTN MoMo,You have received 200000 RWF from friend refund. Transaction ID MM200165. Your new balance is 255000 RWF.,RECEIVED,200000,friend refund,Received 200000 from friend refund,Peer Transfer Received,2026-05-11,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 1200 paid to family support. Transaction MM102227. Remaining balance RWF 171000.,SENT,1200,family support,Paid 1200 to family support,Personal Transfer,2026-03-16,True
synthetic_mtn_momo,MTN MoMo,You have sent 3000 RWF to internet bundle. TxId MM101109. Your new balance is 27000 RWF.,SENT,3000,internet bundle,Paid 3000 to internet bundle,Communication,2026-05-16,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 15000 received from friend refund. Tx MM200304. Balance RWF 356000.,RECEIVED,15000,friend refund,Received 15000 from friend refund,Peer Transfer Received,2026-03-22,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 50000 from part-time work. Ref MM200107. Balance 126000 RWF.,RECEIVED,50000,part-time work,Received 50000 from part-time work,Income Received,2026-03-14,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 8000 to Sawa Citi supermarket completed successfully. Ref MM100710. Balance: RWF 157500.,SENT,8000,Sawa Citi supermarket,Paid 8000 to Sawa Citi supermarket,Groceries,2026-06-20,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 2000 RWF to MTN momo airtime on 2026-06-10. Tx MM101039. Balance 151500 RWF.,SENT,2000,MTN momo airtime,Paid 2000 to MTN momo airtime,Communication,2026-06-10,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 5000 paid to Rwanda Biomedical Centre. Transaction MM101739. Remaining balance RWF 125000.,SENT,5000,Rwanda Biomedical Centre,Paid 5000 to Rwanda Biomedical Centre,Health,2026-06-11,True
synthetic_mtn_momo,MTN MoMo,You have paid 12000 RWF to medicine purchase. Transaction ID MM101709. Fee 200 RWF. Your new balance is 30500 RWF.,SENT,12000,medicine purchase,Paid 12000 to medicine purchase,Health,2026-02-24,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 1500 paid to Netflix payment. Transaction MM101914. Remaining balance RWF 82000.,SENT,1500,Netflix payment,Paid 1500 to Netflix payment,Entertainment,2026-06-01,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 200000 received from friend refund. Tx MM200166. Balance RWF 56000.,RECEIVED,200000,friend refund,Received 200000 from friend refund,Peer Transfer Received,2026-03-04,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 8000 paid to Aline Mukamana. Transaction MM102434. Remaining balance RWF 19500.,SENT,8000,Aline Mukamana,Paid 8000 to Aline Mukamana,Personal Transfer,2026-06-03,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 500 RWF to internet bundle on 2026-01-16. Tx MM101112. Balance 111500 RWF.,SENT,500,internet bundle,Paid 500 to internet bundle,Communication,2026-01-16,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1200 RWF to fuel station SP on 2026-06-05. Tx MM100465. Balance 51500 RWF.,SENT,1200,fuel station SP,Paid 1200 to fuel station SP,Transport,2026-06-05,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 30000 to school materials completed successfully. Ref MM101223. Balance: RWF 133500.,SENT,30000,school materials,Paid 30000 to school materials,Education,2026-02-20,True
synthetic_mtn_momo,MTN MoMo,You have paid 12000 RWF to sports club fee. Transaction ID MM101804. Fee 200 RWF. Your new balance is 54000 RWF.,SENT,12000,sports club fee,Paid 12000 to sports club fee,Entertainment,2026-06-13,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 10000 received from friend refund. Tx MM200368. Balance RWF 159000.,RECEIVED,10000,friend refund,Received 10000 from friend refund,Peer Transfer Received,2026-06-17,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 8000 to Aline Mukamana completed successfully. Ref MM102266. Balance: RWF 124500.,SENT,8000,Aline Mukamana,Paid 8000 to Aline Mukamana,Personal Transfer,2026-04-12,True
synthetic_mtn_momo,MTN MoMo,You have sent 20000 RWF to internet subscription. TxId MM101508. Your new balance is 22000 RWF.,SENT,20000,internet subscription,Paid 20000 to internet subscription,Utilities,2026-05-22,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 1500 paid to airtime recharge. Transaction MM101104. Remaining balance RWF 60000.,SENT,1500,airtime recharge,Paid 1500 to airtime recharge,Communication,2026-04-06,True
synthetic_mtn_momo,MTN MoMo,You have paid 1200 RWF to Netflix payment. Transaction ID MM101837. Fee 50 RWF. Your new balance is 148500 RWF.,SENT,1200,Netflix payment,Paid 1200 to Netflix payment,Entertainment,2026-06-20,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 12000 to Remera taxi park completed successfully. Ref MM100338. Balance: RWF 85000.,SENT,12000,Remera taxi park,Paid 12000 to Remera taxi park,Transport,2026-04-18,True
synthetic_mtn_momo,MTN MoMo,You have paid 30000 RWF to concert ticket. Transaction ID MM101922. Fee 50 RWF. Your new balance is 99000 RWF.,SENT,30000,concert ticket,Paid 30000 to concert ticket,Entertainment,2026-04-13,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 12000 to Netflix payment completed successfully. Ref MM101771. Balance: RWF 228500.,SENT,12000,Netflix payment,Paid 12000 to Netflix payment,Entertainment,2026-06-03,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 500 to peer transfer completed successfully. Ref MM102429. Balance: RWF 247500.,SENT,500,peer transfer,Paid 500 to peer transfer,Personal Transfer,2026-03-28,True
synthetic_mtn_momo,MTN MoMo,You have received 20000 RWF from family support. Transaction ID MM200212. Your new balance is 252000 RWF.,RECEIVED,20000,family support,Received 20000 from family support,Peer Transfer Received,2026-02-23,True
synthetic_mtn_momo,MTN MoMo,You have received 200000 RWF from part-time work. Transaction ID MM200194. Your new balance is 196000 RWF.,RECEIVED,200000,part-time work,Received 200000 from part-time work,Income Received,2026-03-13,True
synthetic_mtn_momo,MTN MoMo,You have paid 700 RWF to internet subscription. Transaction ID MM101553. Fee 50 RWF. Your new balance is 240500 RWF.,SENT,700,internet subscription,Paid 700 to internet subscription,Utilities,2026-06-23,True
synthetic_mtn_momo,MTN MoMo,You have paid 1500 RWF to Uwera Marie. Transaction ID MM102436. Fee 0 RWF. Your new balance is 235500 RWF.,SENT,1500,Uwera Marie,Paid 1500 to Uwera Marie,Personal Transfer,2026-06-08,True
synthetic_mtn_momo,MTN MoMo,You have sent 3000 RWF to Dmall supermarket. TxId MM100816. Your new balance is 213000 RWF.,SENT,3000,Dmall supermarket,Paid 3000 to Dmall supermarket,Groceries,2026-06-09,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 30000 paid to MTN data bundle. Transaction MM101067. Remaining balance RWF 43000.,SENT,30000,MTN data bundle,Paid 30000 to MTN data bundle,Communication,2026-01-22,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 12000 to Bourbon Coffee Kigali completed successfully. Ref MM100274. Balance: RWF 100500.,SENT,12000,Bourbon Coffee Kigali,Paid 12000 to Bourbon Coffee Kigali,Food & Dining,2026-06-01,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 50000 paid to Patrick Ishimwe. Transaction MM102163. Remaining balance RWF 213000.,SENT,50000,Patrick Ishimwe,Paid 50000 to Patrick Ishimwe,Personal Transfer,2026-06-28,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1200 RWF to Mama Chou vegetables on 2026-02-11. Tx MM100865. Balance 37000 RWF.,SENT,1200,Mama Chou vegetables,Paid 1200 to Mama Chou vegetables,Groceries,2026-02-11,True
